latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
23.73443,86.43731,306.97,0.51,0.5,2025-06-07,1925,N,nominal,2.0NRT,294.09,2.18,N
23.82451,85.49523,307.55,0.59,0.53,2025-06-07,1925,N,nominal,2.0NRT,294.31,2.38,N
23.72467,86.44119,314.35,0.51,0.5,2025-06-07,1925,N,nominal,2.0NRT,293.77,3.82,N
23.72007,86.44057,311.07,0.51,0.5,2025-06-07,1925,N,nominal,2.0NRT,293.67,2.28,N
23.71659,86.42961,306.84,0.52,0.5,2025-06-07,1925,N,nominal,2.0NRT,292.89,2.41,N
23.71548,86.43992,305.52,0.51,0.5,2025-06-07,1925,N,nominal,2.0NRT,292.69,2.28,N
23.75743,85.8623,306.18,0.56,0.51,2025-06-07,1925,N,nominal,2.0NRT,292.56,2.28,N
23.83856,84.94631,306.94,0.32,0.55,2025-06-07,1925,N,nominal,2.0NRT,292.35,1.04,N
23.68819,86.38924,308.58,0.52,0.5,2025-06-07,1925,N,nominal,2.0NRT,293.72,1.99,N
23.68358,86.38857,308.55,0.52,0.5,2025-06-07,1925,N,nominal,2.0NRT,292.53,1.99,N
23.68303,86.39385,311.67,0.52,0.5,2025-06-07,1925,N,nominal,2.0NRT,292.76,2.48,N
23.82455,84.93169,340.46,0.32,0.55,2025-06-07,1925,N,nominal,2.0NRT,293.59,4.07,N
23.67897,86.38793,307.24,0.52,0.5,2025-06-07,1925,N,nominal,2.0NRT,292.16,1.38,N
23.67842,86.39316,306.26,0.52,0.5,2025-06-07,1925,N,nominal,2.0NRT,292.7,2.13,N
23.67788,86.39833,308.4,0.52,0.5,2025-06-07,1925,N,nominal,2.0NRT,293.63,2.13,N
23.68449,86.39299,318.32,0.52,0.5,2025-06-07,1925,N,nominal,2.0NRT,293.34,3.03,N
23.67989,86.39234,313.33,0.52,0.5,2025-06-07,1925,N,nominal,2.0NRT,292.97,3.03,N
23.6793,86.39751,308.24,0.52,0.5,2025-06-07,1925,N,nominal,2.0NRT,293.38,2.02,N
23.6747,86.39683,305.83,0.52,0.5,2025-06-07,1925,N,nominal,2.0NRT,292.9,2.5,N
23.82672,84.9325,334.3,0.32,0.55,2025-06-07,1925,N,nominal,2.0NRT,293.89,3.41,N
23.70608,86.07125,308.15,0.54,0.51,2025-06-07,1925,N,nominal,2.0NRT,291.72,1.26,N
23.82165,84.93182,319.04,0.32,0.55,2025-06-07,1925,N,nominal,2.0NRT,291.93,1.63,N
23.56004,87.24062,333.06,0.46,0.47,2025-06-07,1925,N,nominal,2.0NRT,293.91,2.36,N
23.56057,87.23608,310.97,0.46,0.47,2025-06-07,1925,N,nominal,2.0NRT,293.54,3.42,N
23.55569,87.24004,308.93,0.46,0.47,2025-06-07,1925,N,nominal,2.0NRT,294.05,2.36,N
23.5508,87.24394,333.02,0.46,0.47,2025-06-07,1925,N,nominal,2.0NRT,295,4,N
23.74262,85.50261,305.57,0.59,0.53,2025-06-07,1925,N,nominal,2.0NRT,292.04,1.14,N
23.67607,86.08392,309.75,0.54,0.51,2025-06-07,1925,N,nominal,2.0NRT,293.1,2.87,N
23.56046,87.08276,312.69,0.47,0.48,2025-06-07,1925,N,nominal,2.0NRT,293.68,1.87,N
23.69429,85.29095,304.84,0.61,0.53,2025-06-07,1925,N,nominal,2.0NRT,292.76,1.71,N
23.65555,85.50803,305.26,0.59,0.53,2025-06-07,1925,N,nominal,2.0NRT,293.21,1.65,N
23.64829,85.43571,307.54,0.59,0.53,2025-06-07,1925,N,nominal,2.0NRT,293.39,1.75,N
23.66823,84.99442,305.28,0.63,0.54,2025-06-07,1925,N,nominal,2.0NRT,292.48,1.74,N
21.87933,96.22486,302.02,0.44,0.38,2025-06-07,1925,N,nominal,2.0NRT,284.7,1.96,N
22.79702,86.20598,305.83,0.52,0.5,2025-06-07,1925,N,nominal,2.0NRT,292.98,2.67,N
23.16384,82.33551,324.73,0.46,0.64,2025-06-07,1925,N,nominal,2.0NRT,291.52,3.54,N
23.16347,82.33991,317.22,0.46,0.64,2025-06-07,1925,N,nominal,2.0NRT,291.04,3.54,N
22.80021,86.0914,312.45,0.53,0.5,2025-06-07,1925,N,nominal,2.0NRT,293.35,1.76,N
22.57525,85.89476,314.86,0.54,0.51,2025-06-07,1925,N,nominal,2.0NRT,293.51,2.81,N
22.57055,85.89422,305.54,0.54,0.51,2025-06-07,1925,N,nominal,2.0NRT,292.54,1.75,N
22.37967,87.27954,315.99,0.44,0.46,2025-06-07,1925,N,nominal,2.0NRT,292.38,2.59,N
22.37539,87.27895,309.73,0.44,0.46,2025-06-07,1925,N,nominal,2.0NRT,291.41,2.59,N
22.36853,87.29983,317.63,0.44,0.46,2025-06-07,1925,N,nominal,2.0NRT,290.07,2.1,N
22.36426,87.29924,311.34,0.44,0.46,2025-06-07,1925,N,nominal,2.0NRT,290.68,2.1,N
22.36213,87.01889,308.38,0.46,0.47,2025-06-07,1925,N,nominal,2.0NRT,289.31,3.81,N
20.86757,96.39024,303.92,0.46,0.39,2025-06-07,1925,N,nominal,2.0NRT,284.28,0.89,N
22.06599,88.11989,341.16,0.39,0.44,2025-06-07,1925,N,nominal,2.0NRT,294.43,14.29,N
22.06551,88.12369,314.75,0.39,0.44,2025-06-07,1925,N,nominal,2.0NRT,293.13,4.68,N
22.06195,88.11932,323.03,0.39,0.44,2025-06-07,1925,N,nominal,2.0NRT,292.61,4.01,N
22.06147,88.12311,307.51,0.39,0.44,2025-06-07,1925,N,nominal,2.0NRT,292.4,3.14,N
22.05338,88.12195,309.11,0.39,0.44,2025-06-07,1925,N,nominal,2.0NRT,293.53,1.79,N
22.05291,88.12572,312.65,0.39,0.44,2025-06-07,1925,N,nominal,2.0NRT,294.05,1.79,N
22.0449,83.73042,300.77,0.37,0.58,2025-06-07,1928,N,nominal,2.0NRT,277.07,1.29,N
22.04456,83.734,301.72,0.36,0.58,2025-06-07,1928,N,nominal,2.0NRT,276.89,1.08,N
22.03952,83.72986,311.36,0.37,0.58,2025-06-07,1928,N,nominal,2.0NRT,275.52,1.29,N
22.03918,83.73347,302.2,0.36,0.58,2025-06-07,1928,N,nominal,2.0NRT,275.16,1.08,N
22.04279,83.73112,317.87,0.36,0.58,2025-06-07,1928,N,nominal,2.0NRT,276.18,2.99,N
22.04242,83.73473,303.57,0.36,0.58,2025-06-07,1928,N,nominal,2.0NRT,275.93,1.9,N
21.48796,81.76931,306.68,0.48,0.65,2025-06-07,1928,N,nominal,2.0NRT,289.91,1.82,N
21.377,81.64104,308.06,0.49,0.65,2025-06-07,1928,N,nominal,2.0NRT,289.78,3.03,N
21.38836,81.64684,307.1,0.49,0.65,2025-06-07,1928,N,nominal,2.0NRT,289.62,2.55,N
21.3792,81.68009,309.35,0.49,0.65,2025-06-07,1928,N,nominal,2.0NRT,289.87,2.95,N
21.37665,81.64071,308.81,0.49,0.65,2025-06-07,1928,N,nominal,2.0NRT,289.54,2.75,N
21.3502,81.66244,310.71,0.49,0.65,2025-06-07,1928,N,nominal,2.0NRT,289.44,2.38,N
21.29881,81.60698,305.95,0.49,0.65,2025-06-07,1928,N,nominal,2.0NRT,288.79,2.5,N
15.58589,99.48731,297.8,0.55,0.51,2025-06-07,1928,N,nominal,2.0NRT,268.74,0.34,N
15.58121,99.48633,300.48,0.55,0.51,2025-06-07,1928,N,nominal,2.0NRT,269.86,0.94,N
15.58554,99.48462,302.46,0.55,0.51,2025-06-07,1928,N,nominal,2.0NRT,269.23,0.96,N
16.37162,82.31625,335.44,0.39,0.59,2025-06-07,1928,N,nominal,2.0NRT,290.66,2.92,N
16.37122,82.31993,320.11,0.39,0.59,2025-06-07,1928,N,nominal,2.0NRT,290.52,2.92,N
16.36612,82.31554,327.44,0.39,0.59,2025-06-07,1928,N,nominal,2.0NRT,290.73,2.92,N
16.36573,82.31923,322.02,0.39,0.59,2025-06-07,1928,N,nominal,2.0NRT,290.81,2.92,N
16.37116,82.31702,346.01,0.38,0.59,2025-06-07,1928,N,nominal,2.0NRT,291.05,4.27,N
16.37074,82.32069,318.24,0.38,0.59,2025-06-07,1928,N,nominal,2.0NRT,290.74,4.27,N
12.7007,101.1461,304.97,0.4,0.6,2025-06-07,1928,N,nominal,2.0NRT,284.52,1.1,N
30.06905,70.05099,307.8,0.38,0.36,2025-06-07,2106,N,nominal,2.0NRT,296.28,1.15,N
30.06576,70.05029,312.32,0.38,0.36,2025-06-07,2106,N,nominal,2.0NRT,297.11,1.15,N
28.7413,76.93272,307.93,0.46,0.47,2025-06-07,2106,N,nominal,2.0NRT,297.25,0.81,N
29.87147,69.40023,328.09,0.39,0.36,2025-06-07,2106,N,nominal,2.0NRT,297.27,9.09,N
29.87088,69.40417,332.39,0.39,0.36,2025-06-07,2106,N,nominal,2.0NRT,297.85,2.42,N
29.86878,69.39555,347.55,0.39,0.36,2025-06-07,2106,N,nominal,2.0NRT,299.13,9.09,N
29.86818,69.39951,338.15,0.39,0.36,2025-06-07,2106,N,nominal,2.0NRT,302.99,9.09,N
29.86938,69.39156,309.97,0.39,0.36,2025-06-07,2106,N,nominal,2.0NRT,296.19,2.91,N
29.86757,69.40346,308.99,0.39,0.36,2025-06-07,2106,N,nominal,2.0NRT,296.62,2.42,N
29.86487,69.3988,326.25,0.39,0.36,2025-06-07,2106,N,nominal,2.0NRT,298.18,4.12,N
29.86668,69.38688,312.18,0.39,0.36,2025-06-07,2106,N,nominal,2.0NRT,296.13,1.64,N
29.86607,69.39087,311.21,0.39,0.36,2025-06-07,2106,N,nominal,2.0NRT,296.46,1.64,N
29.86338,69.38618,330.16,0.39,0.36,2025-06-07,2106,N,nominal,2.0NRT,297.39,1.64,N
29.86007,69.38548,325,0.39,0.36,2025-06-07,2106,N,nominal,2.0NRT,297.57,2.33,N
29.85737,69.38078,315.28,0.39,0.36,2025-06-07,2106,N,nominal,2.0NRT,297.08,2.51,N
29.85676,69.38479,319.28,0.39,0.36,2025-06-07,2106,N,nominal,2.0NRT,297.47,2.33,N
29.57108,69.94122,315.46,0.38,0.36,2025-06-07,2106,N,nominal,2.0NRT,301.55,2.83,N
29.56778,69.94054,328,0.38,0.36,2025-06-07,2106,N,nominal,2.0NRT,301.73,2.83,N
29.55872,69.95494,325.65,0.38,0.36,2025-06-07,2106,N,nominal,2.0NRT,304.98,4.95,N
30.23727,56.90668,301.84,0.54,0.68,2025-06-07,2106,N,nominal,2.0NRT,287.05,1.4,N
29.99301,55.85161,298.8,0.63,0.72,2025-06-07,2106,N,nominal,2.0NRT,283.58,1.63,N
26.64247,79.48124,317.98,0.36,0.58,2025-06-07,2106,N,nominal,2.0NRT,291.73,1.53,N
28.42541,69.70229,323.21,0.38,0.36,2025-06-07,2106,N,nominal,2.0NRT,301.21,2.4,N
28.44604,69.40134,318.38,0.38,0.36,2025-06-07,2106,N,nominal,2.0NRT,299.96,1.47,N
28.39708,69.29884,311.97,0.39,0.36,2025-06-07,2106,N,nominal,2.0NRT,297.71,0.5,N
28.39377,69.29819,307.57,0.39,0.36,2025-06-07,2106,N,nominal,2.0NRT,297.14,0.5,N
28.36652,69.47419,312.01,0.38,0.36,2025-06-07,2106,N,nominal,2.0NRT,299.85,1.01,N
28.36591,69.4781,317.94,0.38,0.36,2025-06-07,2106,N,nominal,2.0NRT,300.23,1.01,N
28.39649,69.25835,327.2,0.39,0.36,2025-06-07,2106,N,nominal,2.0NRT,298.59,2.38,N
28.36321,69.47353,333.48,0.38,0.36,2025-06-07,2106,N,nominal,2.0NRT,302.23,2.06,N
28.36261,69.47743,320.04,0.38,0.36,2025-06-07,2106,N,nominal,2.0NRT,300.04,2.06,N
28.51053,68.40694,318.19,0.4,0.37,2025-06-07,2106,N,nominal,2.0NRT,301.3,1.26,N
28.54176,67.92326,320.17,0.4,0.37,2025-06-07,2106,N,nominal,2.0NRT,301.04,1.49,N
28.54093,67.88058,311.62,0.41,0.37,2025-06-07,2106,N,nominal,2.0NRT,300.19,0.95,N
28.47949,68.25629,314.57,0.4,0.37,2025-06-07,2106,N,nominal,2.0NRT,301.19,0.99,N
28.48748,67.78986,319.73,0.41,0.37,2025-06-07,2106,N,nominal,2.0NRT,298.17,1.1,N
28.48842,67.78754,319.46,0.41,0.37,2025-06-07,2106,N,nominal,2.0NRT,297.89,1.26,N
28.43395,68.09049,316.97,0.4,0.37,2025-06-07,2106,N,nominal,2.0NRT,299.58,1.01,N
28.46098,67.80811,318.7,0.41,0.37,2025-06-07,2106,N,nominal,2.0NRT,299.97,1.46,N
28.44557,67.81805,309.29,0.41,0.37,2025-06-07,2106,N,nominal,2.0NRT,298,0.73,N
28.44498,67.82215,309.6,0.41,0.37,2025-06-07,2106,N,nominal,2.0NRT,298.05,0.66,N
28.394,68.07887,310.4,0.4,0.37,2025-06-07,2106,N,nominal,2.0NRT,300.32,0.75,N
28.35962,68.07667,312.63,0.4,0.37,2025-06-07,2106,N,nominal,2.0NRT,300.34,0.8,N
28.35037,68.02037,329.97,0.4,0.37,2025-06-07,2106,N,nominal,2.0NRT,300.72,1.89,N
28.34978,68.02446,311.09,0.4,0.37,2025-06-07,2106,N,nominal,2.0NRT,299.39,1.04,N
28.34698,68.01974,316.85,0.4,0.37,2025-06-07,2106,N,nominal,2.0NRT,299.62,1.89,N
28.3464,68.02383,315.38,0.4,0.37,2025-06-07,2106,N,nominal,2.0NRT,299.61,1.04,N
28.30822,67.97195,340.68,0.4,0.37,2025-06-07,2106,N,nominal,2.0NRT,301.27,4.12,N
28.04059,69.67287,318.26,0.38,0.36,2025-06-07,2106,N,nominal,2.0NRT,305.71,2.22,N
28.18801,67.98499,314.91,0.4,0.37,2025-06-07,2106,N,nominal,2.0NRT,302.83,0.97,N
28.17169,67.97778,328.24,0.4,0.37,2025-06-07,2106,N,nominal,2.0NRT,302.32,2.3,N
28.16318,67.67252,311.44,0.41,0.37,2025-06-07,2106,N,nominal,2.0NRT,300.97,0.56,N
27.69321,67.90852,311.1,0.4,0.37,2025-06-07,2106,N,nominal,2.0NRT,300.78,0.5,N
27.33911,67.58835,320.25,0.41,0.37,2025-06-07,2106,N,nominal,2.0NRT,299.37,0.91,N
27.33571,67.58773,316.86,0.41,0.37,2025-06-07,2106,N,nominal,2.0NRT,299.13,0.91,N
27.25449,67.76231,319.09,0.4,0.37,2025-06-07,2108,N,nominal,2.0NRT,301.53,1.39,N
24.16628,82.61079,307.25,0.63,0.72,2025-06-07,2108,N,nominal,2.0NRT,291.2,1.83,N
24.15778,82.56197,308.99,0.63,0.72,2025-06-07,2108,N,nominal,2.0NRT,291.89,3.19,N
24.1416,82.57043,309.5,0.63,0.72,2025-06-07,2108,N,nominal,2.0NRT,291.72,2.45,N
24.13894,82.5626,303.91,0.63,0.72,2025-06-07,2108,N,nominal,2.0NRT,291.83,2.73,N
24.13731,82.56907,313.76,0.63,0.72,2025-06-07,2108,N,nominal,2.0NRT,292.33,2.86,N
24.66448,78.78277,308.26,0.36,0.58,2025-06-07,2108,N,nominal,2.0NRT,293.38,1.81,N
25.96861,71.26807,318.41,0.41,0.37,2025-06-07,2108,N,nominal,2.0NRT,302.51,2.58,N
25.17049,73.62272,310.9,0.53,0.42,2025-06-07,2108,N,nominal,2.0NRT,296.01,1.34,N
23.16912,82.33926,316.64,0.64,0.72,2025-06-07,2108,N,nominal,2.0NRT,291.16,2.63,N
23.1643,82.33061,314.45,0.64,0.72,2025-06-07,2108,N,nominal,2.0NRT,290.14,2.63,N
23.1625,82.33759,308.27,0.64,0.72,2025-06-07,2108,N,nominal,2.0NRT,289.99,2.63,N
27.30385,56.30115,306.67,0.56,0.68,2025-06-07,2108,N,nominal,2.0NRT,296.25,2.18,N
23.16622,82.33929,322.38,0.64,0.72,2025-06-07,2108,N,nominal,2.0NRT,290.7,5.42,N
23.16783,82.33289,314.78,0.64,0.72,2025-06-07,2108,N,nominal,2.0NRT,290.34,4.83,N
27.16964,56.05122,305.58,0.57,0.69,2025-06-07,2108,N,nominal,2.0NRT,294.94,4.03,N
24.29248,75.95444,320.23,0.5,0.49,2025-06-07,2108,N,nominal,2.0NRT,294.89,1.76,N
24.82253,73.09373,312.35,0.5,0.41,2025-06-07,2108,N,nominal,2.0NRT,299.47,1.7,N
26.56265,59.95986,300.97,0.33,0.55,2025-06-07,2108,N,nominal,2.0NRT,290.76,0.25,N
24.6913,73.00333,313.48,0.5,0.41,2025-06-07,2108,N,nominal,2.0NRT,300.35,3.21,N
25.4019,68.56747,311.1,0.38,0.36,2025-06-07,2108,N,nominal,2.0NRT,298.56,0.4,N
25.15737,67.70296,309.52,0.39,0.36,2025-06-07,2108,N,nominal,2.0NRT,298.36,1.26,N
25.05137,67.49374,317.75,0.4,0.37,2025-06-07,2108,N,nominal,2.0NRT,299.94,1.83,N
25.90239,54.52763,316.65,0.69,0.74,2025-06-07,2108,N,nominal,2.0NRT,297.08,2.83,N
25.90198,54.5348,319.01,0.69,0.74,2025-06-07,2108,N,nominal,2.0NRT,297.06,2.16,N
22.93999,76.07011,312.17,0.54,0.51,2025-06-07,2108,N,nominal,2.0NRT,291.98,2.7,N
25.70096,54.29475,332.43,0.71,0.75,2025-06-07,2108,N,nominal,2.0NRT,297.87,6.06,N
25.70056,54.30217,317.37,0.71,0.75,2025-06-07,2108,N,nominal,2.0NRT,297.61,3.83,N
25.55944,55.98276,307.57,0.56,0.69,2025-06-07,2108,N,nominal,2.0NRT,295.52,2.78,N
21.39157,81.64689,305.73,0.64,0.72,2025-06-07,2108,N,nominal,2.0NRT,289.54,2.17,N
21.38846,81.64651,305.88,0.64,0.72,2025-06-07,2108,N,nominal,2.0NRT,289.23,2.73,N
23.20935,72.51757,309.7,0.5,0.41,2025-06-07,2108,N,nominal,2.0NRT,298.12,0.62,N
23.29885,70.55099,323.12,0.41,0.37,2025-06-07,2108,N,nominal,2.0NRT,298.4,2.04,N
22.26456,75.13322,307.78,0.48,0.48,2025-06-07,2108,N,nominal,2.0NRT,287.71,1.26,N
23.01413,70.10429,309.69,0.41,0.37,2025-06-07,2108,N,nominal,2.0NRT,297.44,0.89,N
24.50292,56.6066,316.47,0.5,0.66,2025-06-07,2108,N,nominal,2.0NRT,294.65,2.11,N
24.32245,54.46844,312.57,0.68,0.74,2025-06-07,2108,N,nominal,2.0NRT,298.35,3.06,N
24.3235,54.46708,315.13,0.68,0.74,2025-06-07,2108,N,nominal,2.0NRT,298.69,4.67,N
24.21032,54.1438,325.98,0.71,0.75,2025-06-07,2108,N,nominal,2.0NRT,297.17,4.92,N
24.21243,54.145,324.88,0.71,0.75,2025-06-07,2108,N,nominal,2.0NRT,296.87,4.07,N
22.34103,69.8561,310.27,0.4,0.37,2025-06-07,2108,N,nominal,2.0NRT,298.08,2.54,N
22.33108,69.74992,309.78,0.4,0.37,2025-06-07,2108,N,nominal,2.0NRT,298.34,1.44,N
22.41977,69.04021,307.34,0.39,0.36,2025-06-07,2108,N,nominal,2.0NRT,295.46,1.71,N
22.41644,69.03958,323.3,0.39,0.36,2025-06-07,2108,N,nominal,2.0NRT,296.02,1.71,N
23.48493,58.28071,310.95,0.38,0.59,2025-06-07,2108,N,nominal,2.0NRT,296.73,3.21,N
21.11109,72.63515,310.26,0.54,0.42,2025-06-07,2108,N,nominal,2.0NRT,292.32,5.86,N
21.10915,72.64555,310.62,0.54,0.42,2025-06-07,2108,N,nominal,2.0NRT,291.67,6.15,N
21.10528,72.64472,337.06,0.54,0.42,2025-06-07,2108,N,nominal,2.0NRT,291.31,6.15,N
21.10335,72.63351,328.79,0.54,0.42,2025-06-07,2108,N,nominal,2.0NRT,291.6,3.95,N
21.10238,72.6387,307.82,0.54,0.42,2025-06-07,2108,N,nominal,2.0NRT,290.92,3.95,N
23.19022,55.45698,313.02,0.57,0.69,2025-06-07,2108,N,nominal,2.0NRT,297.43,3.02,N
23.19101,55.45199,306.61,0.57,0.69,2025-06-07,2108,N,nominal,2.0NRT,296.3,1.98,N
23.19056,55.45778,312.15,0.57,0.69,2025-06-07,2108,N,nominal,2.0NRT,296.91,2.72,N
23.15207,55.44827,312.89,0.57,0.69,2025-06-07,2108,N,nominal,2.0NRT,297.16,2.01,N
21.07151,70.29003,310.63,0.43,0.38,2025-06-07,2108,N,nominal,2.0NRT,284.05,0.98,N
22.87756,55.9225,313.16,0.53,0.67,2025-06-07,2108,N,nominal,2.0NRT,296.41,2,N
22.6707,56.24781,315.73,0.5,0.66,2025-06-07,2108,N,nominal,2.0NRT,295.59,1.95,N
22.44108,56.6991,304.67,0.47,0.64,2025-06-07,2108,N,nominal,2.0NRT,293.45,0.68,N
22.40387,56.98761,313.08,0.45,0.63,2025-06-07,2108,N,nominal,2.0NRT,293.7,1.19,N
18.73858,79.53244,306.44,0.53,0.67,2025-06-07,2108,N,nominal,2.0NRT,287.03,2.16,N
21.94038,57.07082,313.07,0.44,0.62,2025-06-07,2108,N,nominal,2.0NRT,293.74,1.49,N
21.93999,57.07519,304.55,0.44,0.62,2025-06-07,2108,N,nominal,2.0NRT,293.4,1.05,N
21.93458,57.07243,309.56,0.44,0.62,2025-06-07,2108,N,nominal,2.0NRT,293.68,1.07,N
21.89019,56.84787,305.23,0.45,0.63,2025-06-07,2108,N,nominal,2.0NRT,294.78,0.66,N
21.83298,56.67975,313.76,0.46,0.64,2025-06-07,2108,N,nominal,2.0NRT,294.59,1.13,N
21.83622,56.68133,310.19,0.46,0.64,2025-06-07,2108,N,nominal,2.0NRT,294.69,1.09,N
21.33282,57.72183,308.03,0.39,0.6,2025-06-07,2108,N,nominal,2.0NRT,294.22,0.7,N
21.3139,57.7431,314.11,0.39,0.59,2025-06-07,2108,N,nominal,2.0NRT,293.88,1.3,N
21.31351,57.74693,317.83,0.39,0.59,2025-06-07,2108,N,nominal,2.0NRT,294.07,1.3,N
21.30305,57.7961,306.7,0.39,0.59,2025-06-07,2108,N,nominal,2.0NRT,293.79,0.67,N
21.33032,56.69916,308.62,0.46,0.63,2025-06-07,2108,N,nominal,2.0NRT,294.86,0.82,N
21.33251,56.69948,311.35,0.46,0.63,2025-06-07,2108,N,nominal,2.0NRT,295.19,0.99,N
19.17889,70.94591,309.08,0.47,0.4,2025-06-07,2108,N,nominal,2.0NRT,287.86,3.12,N
19.34798,56.45832,310.46,0.45,0.63,2025-06-07,2110,N,nominal,2.0NRT,294.15,0.75,N
19.34996,56.45741,307.74,0.45,0.63,2025-06-07,2110,N,nominal,2.0NRT,294.01,0.7,N
18.68833,55.50042,311.67,0.51,0.66,2025-06-07,2110,N,nominal,2.0NRT,294.28,1.02,N
18.68788,55.50537,306.4,0.51,0.66,2025-06-07,2110,N,nominal,2.0NRT,293.84,1.02,N
18.6891,55.50162,319.66,0.51,0.66,2025-06-07,2110,N,nominal,2.0NRT,294.28,2.25,N
15.65915,73.99076,308.21,0.54,0.51,2025-06-07,2110,N,nominal,2.0NRT,287.37,2.1,N
18.32039,55.10296,314.97,0.54,0.68,2025-06-07,2110,N,nominal,2.0NRT,294.15,1.56,N
18.17621,55.24601,312.36,0.52,0.67,2025-06-07,2110,N,nominal,2.0NRT,294.29,1.12,N
39.18715,65.28656,303.4,0.45,0.47,2025-06-07,2104,N,nominal,2.0NRT,291.71,1.6,N
39.28548,63.04719,298.46,0.59,0.53,2025-06-07,2104,N,nominal,2.0NRT,287.86,1.12,N
38.65318,68.77257,296.26,0.46,0.39,2025-06-07,2104,N,nominal,2.0NRT,282.96,0.62,N
39.15948,63.46864,300.04,0.56,0.51,2025-06-07,2104,N,nominal,2.0NRT,287.99,0.91,N
39.17028,63.25517,307.83,0.57,0.52,2025-06-07,2104,N,nominal,2.0NRT,289.09,1.37,N
39.16496,63.2613,299.61,0.57,0.52,2025-06-07,2104,N,nominal,2.0NRT,287.96,1.17,N
39.12937,63.41824,303.49,0.56,0.51,2025-06-07,2104,N,nominal,2.0NRT,287.77,2.18,N
39.11584,63.33615,299.68,0.57,0.52,2025-06-07,2104,N,nominal,2.0NRT,287.99,1.23,N
39.12984,63.4184,304.12,0.56,0.51,2025-06-07,2104,N,nominal,2.0NRT,288.03,1.42,N
39.11679,63.3365,300.39,0.56,0.52,2025-06-07,2104,N,nominal,2.0NRT,287.91,0.78,N
38.99889,64.11339,313.2,0.51,0.5,2025-06-07,2104,N,nominal,2.0NRT,287.58,1.83,N
38.94263,64.13464,302.01,0.51,0.49,2025-06-07,2104,N,nominal,2.0NRT,288.69,0.92,N
38.94018,63.81967,302.47,0.53,0.5,2025-06-07,2104,N,nominal,2.0NRT,287.81,0.6,N
38.68781,65.95222,304.37,0.41,0.45,2025-06-07,2104,N,nominal,2.0NRT,289.26,1.32,N
38.6861,65.95502,303.46,0.41,0.45,2025-06-07,2104,N,nominal,2.0NRT,290.03,0.81,N
38.68196,65.95436,300.97,0.41,0.45,2025-06-07,2104,N,nominal,2.0NRT,290.2,0.81,N
38.8738,63.79813,297.21,0.53,0.5,2025-06-07,2104,N,nominal,2.0NRT,287.09,0.45,N
38.55119,65.94652,301.36,0.41,0.45,2025-06-07,2104,N,nominal,2.0NRT,289.81,0.71,N
38.45443,65.80284,301.91,0.41,0.45,2025-06-07,2104,N,nominal,2.0NRT,289.97,0.62,N
38.05631,67.29405,323.71,0.52,0.42,2025-06-07,2104,N,nominal,2.0NRT,290.98,1.51,N
38.05963,67.26414,301.23,0.52,0.42,2025-06-07,2104,N,nominal,2.0NRT,290.39,2.03,N
38.05645,67.25752,301.1,0.52,0.42,2025-06-07,2104,N,nominal,2.0NRT,290.35,24.57,N
38.05579,67.26342,317.13,0.52,0.42,2025-06-07,2104,N,nominal,2.0NRT,293.42,24.57,N
38.05514,67.26933,306.99,0.52,0.42,2025-06-07,2104,N,nominal,2.0NRT,291.4,6.46,N
38.05196,67.2627,332.54,0.52,0.42,2025-06-07,2104,N,nominal,2.0NRT,323.15,24.57,N
38.0513,67.26858,326.05,0.52,0.42,2025-06-07,2104,N,nominal,2.0NRT,296.11,6.46,N
38.0526,67.2568,304.58,0.52,0.42,2025-06-07,2104,N,nominal,2.0NRT,291.13,24.57,N
38.04812,67.26192,310.63,0.52,0.42,2025-06-07,2104,N,nominal,2.0NRT,291.2,3.19,N
38.04747,67.26785,304.37,0.52,0.42,2025-06-07,2104,N,nominal,2.0NRT,290.81,1.72,N
38.02689,67.31274,319.57,0.52,0.42,2025-06-07,2104,N,nominal,2.0NRT,291.36,2.4,N
37.65147,67.56039,306.27,0.5,0.41,2025-06-07,2104,N,nominal,2.0NRT,288.94,1.47,N
37.98965,61.87931,304.12,0.33,0.55,2025-06-07,2104,N,nominal,2.0NRT,289.2,0.73,N
37.79899,62.55184,301.2,0.6,0.53,2025-06-07,2104,N,nominal,2.0NRT,287.51,1.36,N
37.79866,62.55321,298.51,0.6,0.53,2025-06-07,2104,N,nominal,2.0NRT,287.1,0.81,N
37.78977,62.53803,300.57,0.6,0.53,2025-06-07,2104,N,nominal,2.0NRT,286.91,1.02,N
37.84413,61.60365,303.62,0.34,0.56,2025-06-07,2104,N,nominal,2.0NRT,289.71,0.58,N
37.74245,62.12823,299.27,0.32,0.54,2025-06-07,2104,N,nominal,2.0NRT,287.88,0.73,N
37.7261,62.09589,305.79,0.32,0.55,2025-06-07,2104,N,nominal,2.0NRT,288.84,0.9,N
37.72484,61.5748,328.2,0.34,0.56,2025-06-07,2104,N,nominal,2.0NRT,287.27,1.67,N
37.65985,62.24163,300.1,0.63,0.54,2025-06-07,2104,N,nominal,2.0NRT,286.66,0.78,N
37.69197,61.59518,299.85,0.34,0.56,2025-06-07,2104,N,nominal,2.0NRT,284.98,0.36,N
37.68674,61.59462,305.21,0.34,0.56,2025-06-07,2104,N,nominal,2.0NRT,286.32,0.61,N
